"","inmateid","release_date_approx","order_adm_times"
"25490",20216578,"2022-05-17",2
"25491",20216651,"2022-08-01",2
"25492",20217036,"2022-06-27",2
"25493",20217747,"2022-09-26",2
"25494",20217862,"2022-07-27",2
"25495",20218346,"2022-06-06",2
"25496",20218639,"2022-05-18",1
"25497",48200,"2022-09-12",4
"25498",77094,"2022-05-20",2
"25499",77529,"2023-02-10",2
"25500",10002532,"2022-05-18",2
"25501",10006115,"2022-09-02",2
"25502",20023062,"2022-10-07",2
"25503",20034657,"2023-02-10",4
"25504",20045341,"2022-05-18",3
"25505",20051343,"2022-06-06",3
"25506",20061900,"2022-09-19",4
"25507",20076633,"2022-09-13",2
"25508",20078253,"2022-10-07",7
"25509",20089083,"2022-10-18",2
"25510",20095745,"2022-06-06",1
"25511",20103433,"2022-05-17",1
"25512",20122188,"2022-05-19",3
"25513",20128221,"2022-06-13",2
"25514",20144953,"2022-06-13",3
"25515",20151865,"2022-06-13",2
"25516",20153575,"2022-08-04",2
"25517",20162009,"2022-09-26",2
"25518",20175725,"2022-05-23",2
"25519",20181959,"2022-08-16",3
"25520",20192277,"2022-06-23",2
"25521",20200673,"2023-02-10",4
"25522",20204125,"2022-05-18",1
"25523",20204348,"2022-05-23",6
"25524",20205245,"2022-05-18",3
"25525",20208340,"2022-05-19",2
"25526",20212254,"2022-05-19",2
"25527",20212687,"2022-07-13",2
"25528",20212958,"2022-06-01",2
"25529",20214180,"2022-06-01",2
"25530",20215834,"2022-06-01",2
"25531",20218640,"2022-05-16",1
"25532",20218652,"2022-05-19",1
"25533",20218653,"2022-05-26",1
"25534",3511,"2022-05-19",2
"25535",3623,"2022-05-19",2
"25536",36324,"2022-08-04",2
"25537",36374,"2022-05-20",2
"25538",46230,"2022-05-20",2
"25539",69788,"2022-05-17",2
"25540",155183,"2022-06-23",1
"25541",10008119,"2022-05-19",3
"25542",20053142,"2022-09-02",1
"25543",20080332,"2022-05-19",2
"25544",20111441,"2022-10-17",2
"25545",20119122,"2022-09-30",4
"25546",20134453,"2022-11-07",4
"25547",20160065,"2022-05-18",1
"25548",20195457,"2022-05-18",2
"25549",20196615,"2022-06-06",2
"25550",20209189,"2022-06-27",2
"25551",20212488,"2022-06-27",2
"25552",20214330,"2022-07-28",3
"25553",20217962,"2022-08-04",2
"25554",20218658,"2022-07-07",1
"25555",20218659,"2022-07-05",1
"25556",20218668,"2022-08-15",1
"25557",65961,"2023-02-10",2
"25558",68872,"2022-09-09",3
"25559",73523,"2022-05-17",2
"25560",76611,"2022-06-02",2
"25561",153441,"2022-11-14",2
"25562",153526,"2022-06-23",3
"25563",162346,"2022-05-18",1
"25564",10004293,"2022-05-20",2
"25565",10005588,"2023-01-17",2
"25566",20073029,"2022-06-23",1
"25567",20098580,"2022-05-19",2
"25568",20102816,"2022-05-23",2
"25569",20130631,"2022-10-14",2
"25570",20134231,"2022-07-05",3
"25571",20140608,"2022-05-31",2
"25572",20182909,"2022-05-24",1
"25573",20212841,"2023-02-10",3
"25574",20213698,"2022-08-04",2
"25575",20217750,"2022-09-07",2
"25576",20217959,"2022-08-01",2
"25577",20218675,"2022-05-19",1
"25578",20218685,"2022-06-02",1
"25579",3222,"2022-06-23",3
"25580",40340,"2022-08-19",6
"25581",77060,"2022-05-19",5
"25582",123900,"2022-05-23",4
"25583",128938,"2023-02-10",2
"25584",130675,"2022-05-31",2
"25585",161231,"2022-05-31",2
"25586",20020615,"2022-05-31",3
"25587",20050719,"2022-06-23",1
"25588",20061074,"2022-06-01",2
"25589",20081321,"2022-06-15",5
"25590",20100574,"2023-02-10",3
"25591",20146802,"2022-06-13",2
"25592",20171554,"2022-05-23",2
"25593",20177644,"2022-05-26",2
"25594",20183024,"2022-10-20",2
"25595",20191705,"2022-10-14",2
"25596",20192151,"2022-08-01",3
"25597",20201006,"2022-08-30",1
"25598",20207866,"2022-05-23",2
"25599",20208426,"2023-02-07",3
"25600",20211811,"2023-02-10",2
"25601",20214216,"2022-07-07",2
"25602",20215520,"2022-05-18",2
"25603",20216532,"2022-08-19",2
"25604",20218360,"2022-05-19",2
"25605",20218704,"2022-07-14",1
"25606",10227,"2022-07-19",3
"25607",20617,"2022-11-01",4
"25608",35727,"2022-05-24",2
"25609",37214,"2022-07-14",6
"25610",40384,"2022-05-19",1
"25611",71112,"2022-08-22",2
"25612",114328,"2022-06-07",4
"25613",144364,"2022-06-07",3
"25614",151555,"2022-10-11",7
"25615",153489,"2022-06-23",1
"25616",10000388,"2022-06-23",2
"25617",10001927,"2022-06-06",2
"25618",20033905,"2022-06-08",4
"25619",20034203,"2022-05-31",1
"25620",20038120,"2022-05-31",1
"25621",20048196,"2022-12-07",3
"25622",20078499,"2022-11-15",3
"25623",20136202,"2022-06-27",2
"25624",20148420,"2022-11-01",2
"25625",20151743,"2022-05-18",2
"25626",20179789,"2022-05-24",3
"25627",20185126,"2022-07-14",2
"25628",20202906,"2022-10-14",1
"25629",20207302,"2022-11-23",4
"25630",20207326,"2022-07-13",3
"25631",20207622,"2022-05-19",3
"25632",20210060,"2022-05-19",2
"25633",20213163,"2022-09-07",3
"25634",20214262,"2022-06-07",3
"25635",20216204,"2022-06-30",2
"25636",20217422,"2022-11-18",2
"25637",20218192,"2022-09-21",2
"25638",20218257,"2023-02-10",2
"25639",20218706,"2022-05-18",1
"25640",20218710,"2022-08-09",1
"25641",20218714,"2022-05-23",1
"25642",17739,"2023-02-10",3
"25643",29385,"2023-02-08",4
"25644",39462,"2022-07-05",1
"25645",39776,"2022-06-23",2
"25646",41987,"2022-05-31",3
"25647",61204,"2022-05-20",2
"25648",76541,"2022-05-25",2
"25649",96338,"2023-02-10",9
"25650",136271,"2022-07-14",4
"25651",150318,"2022-05-25",3
"25652",20004110,"2022-05-20",1
"25653",20014791,"2022-09-08",3
"25654",20019914,"2022-06-08",3
"25655",20024633,"2022-05-31",2
"25656",20058720,"2022-06-13",2
"25657",20075264,"2022-09-07",6
"25658",20079062,"2022-05-19",2
"25659",20081193,"2022-09-02",3
"25660",20101608,"2022-06-13",3
"25661",20104258,"2022-07-18",2
"25662",20107460,"2022-06-02",3
"25663",20119138,"2022-05-23",2
"25664",20128894,"2022-05-23",2
"25665",20144360,"2022-07-07",4
"25666",20148188,"2023-02-10",4
"25667",20165727,"2022-09-20",4
"25668",20209785,"2022-07-08",2
"25669",20212304,"2022-09-06",2
"25670",20212513,"2022-12-13",2
"25671",20216094,"2022-07-22",2
"25672",20218194,"2022-07-05",2
"25673",20218578,"2022-05-23",2
"25674",20218719,"2022-06-23",1
"25675",20218736,"2022-06-29",1
"25676",30752,"2022-06-06",2
"25677",41571,"2022-10-14",2
"25678",61370,"2022-06-29",3
"25679",64985,"2022-05-25",2
"25680",77228,"2022-08-18",5
"25681",93200,"2022-05-25",2
"25682",106682,"2022-06-23",2
"25683",111513,"2022-12-29",2
"25684",127834,"2022-07-13",1
"25685",155904,"2022-11-15",5
"25686",167440,"2022-06-13",2
"25687",20007140,"2022-07-14",5
"25688",20023121,"2022-07-11",3
"25689",20070745,"2022-06-06",2
"25690",20071533,"2022-06-13",3
"25691",20101308,"2022-09-20",5
"25692",20119891,"2022-08-19",2
"25693",20128545,"2022-06-23",2
"25694",20132547,"2022-06-29",4
"25695",20139529,"2022-06-29",2
"25696",20143455,"2022-05-24",1
"25697",20145468,"2022-06-15",3
"25698",20148083,"2023-02-10",2
"25699",20158673,"2022-05-23",1
"25700",20188401,"2022-05-26",2
"25701",20197349,"2023-02-10",2
"25702",20204757,"2022-06-06",2
"25703",20205599,"2022-05-25",3
"25704",20206280,"2022-12-06",6
"25705",20208915,"2022-06-06",3
"25706",20209832,"2023-01-13",2
"25707",20209837,"2022-07-18",5
"25708",20209980,"2022-09-12",2
"25709",20210885,"2022-05-23",2
"25710",20211748,"2022-06-06",3
"25711",20212459,"2022-05-24",2
"25712",20213106,"2022-10-19",2
"25713",20213953,"2022-06-13",2
"25714",20214160,"2022-06-06",2
"25715",20218749,"2022-05-23",1
"25716",20218759,"2022-06-15",1
"25717",8122,"2022-09-08",5
"25718",34926,"2022-05-26",4
"25719",57206,"2023-02-10",2
"25720",69217,"2022-05-26",3
"25721",87553,"2022-06-08",3
"25722",131080,"2022-06-06",3
"25723",156384,"2022-05-24",2
"25724",10015979,"2022-05-26",5
"25725",20004972,"2022-06-06",2
"25726",20061661,"2022-06-06",2
"25727",20081768,"2023-02-10",2
"25728",20091044,"2022-06-27",2
"25729",20104401,"2022-10-07",2
"25730",20131559,"2022-06-15",3
"25731",20149239,"2022-06-01",2
"25732",20157835,"2022-05-26",1
"25733",20191399,"2023-02-10",3
"25734",20201026,"2022-05-25",2
"25735",20204077,"2022-06-23",2
"25736",20207301,"2023-02-10",6
"25737",20207645,"2022-05-31",4
"25738",20208262,"2023-02-10",3
"25739",20214646,"2022-07-15",2
"25740",20216681,"2022-07-12",2
"25741",1445,"2022-05-31",1
"25742",2879,"2022-06-13",2
"25743",16908,"2022-07-25",2
"25744",119306,"2023-01-12",2
"25745",134990,"2022-05-24",8
"25746",151296,"2022-08-23",2
"25747",10006609,"2023-02-10",2
"25748",20061382,"2022-09-21",1
"25749",20089152,"2022-05-25",1
"25750",20121499,"2022-08-30",2
"25751",20188569,"2022-12-13",3
"25752",20192558,"2022-05-26",2
"25753",20197911,"2023-02-10",3
"25754",20199580,"2023-01-30",3
"25755",20202321,"2022-07-11",2
"25756",20210509,"2022-07-21",2
"25757",20214473,"2022-07-26",2
"25758",20218787,"2022-05-26",1
"25759",20218793,"2022-06-08",1
"25760",20218795,"2022-05-31",1
"25761",12610,"2022-10-25",3
"25762",14156,"2022-05-31",2
"25763",15678,"2022-06-06",4
"25764",17294,"2023-02-10",3
"25765",21965,"2022-06-23",4
"25766",67739,"2023-02-10",3
"25767",75961,"2022-07-12",3
"25768",139414,"2022-12-09",5
"25769",20087083,"2022-12-20",3
"25770",20154078,"2023-02-10",4
"25771",20161060,"2022-06-23",2
"25772",20169328,"2022-05-31",1
"25773",20176894,"2022-06-01",1
"25774",20182752,"2022-06-07",5
"25775",20206363,"2022-06-06",4
"25776",20206919,"2023-02-10",2
"25777",20210653,"2022-05-25",2
"25778",20213943,"2022-05-24",1
"25779",20214674,"2022-05-26",2
"25780",20218172,"2022-05-25",2
"25781",20218804,"2022-08-24",1
"25782",20218805,"2022-09-22",1
"25783",20218807,"2022-05-25",1
"25784",12259,"2022-07-08",4
"25785",20406,"2022-09-29",2
"25786",20762,"2022-06-30",2
"25787",24946,"2022-05-31",2
"25788",34877,"2022-06-15",4
"25789",41377,"2022-08-30",2
"25790",42931,"2022-06-15",2
"25791",50933,"2022-08-04",2
"25792",122094,"2023-02-10",2
"25793",10001247,"2022-06-15",4
"25794",10002968,"2022-05-31",4
"25795",20020955,"2022-05-31",2
"25796",20052574,"2022-06-13",2
"25797",20064261,"2022-09-27",5
"25798",20071253,"2022-05-31",2
"25799",20090594,"2022-06-30",1
"25800",20120300,"2023-02-10",4
"25801",20151094,"2023-01-30",2
"25802",20151362,"2023-01-13",2
"25803",20156313,"2022-08-04",1
"25804",20167225,"2022-11-14",4
"25805",20170035,"2022-05-25",2
"25806",20179178,"2023-02-10",4
"25807",20183317,"2022-07-15",3
"25808",20200751,"2022-08-15",2
"25809",20207934,"2022-06-27",2
"25810",20209688,"2022-07-08",5
"25811",20209838,"2022-08-10",2
"25812",20213362,"2022-08-09",2
"25813",20216397,"2022-07-07",2
"25814",20218810,"2022-06-07",1
"25815",20218812,"2022-05-25",1
"25816",14438,"2022-06-06",4
"25817",16846,"2022-12-07",3
"25818",29484,"2022-07-12",2
"25819",29820,"2022-06-13",2
"25820",112858,"2022-06-13",5
"25821",118939,"2022-10-20",1
"25822",119615,"2022-06-06",2
"25823",136186,"2022-06-13",2
"25824",140174,"2022-06-27",2
"25825",152709,"2022-07-18",4
"25826",20006941,"2022-05-31",4
"25827",20007886,"2022-11-28",2
"25828",20091735,"2022-06-01",1
"25829",20126544,"2022-08-26",2
"25830",20135755,"2022-07-26",1
"25831",20179178,"2023-01-25",5
"25832",20197486,"2022-06-13",1
"25833",20201418,"2022-11-09",6
"25834",20205245,"2023-01-09",4
"25835",20208216,"2022-06-13",2
"25836",20209209,"2022-11-21",4
"25837",20212525,"2022-12-15",3
"25838",20218826,"2022-09-01",1
"25839",20218831,"2022-10-19",1
"25840",20218833,"2022-07-07",1
"25841",20218836,"2022-10-14",1
"25842",1207,"2022-05-31",2
"25843",13780,"2022-05-26",3
"25844",28189,"2022-05-31",1
"25845",52550,"2022-08-15",2
"25846",83293,"2022-09-01",3
"25847",102859,"2022-06-13",2
"25848",106403,"2022-06-13",3
"25849",112603,"2022-06-13",2
"25850",123610,"2023-02-10",2
"25851",124881,"2022-08-15",2
"25852",10000230,"2022-11-23",2
"25853",10008206,"2022-06-13",2
"25854",20104125,"2022-06-06",2
"25855",20107354,"2022-10-07",3
"25856",20108626,"2023-01-18",2
"25857",20110960,"2022-06-13",2
"25858",20118285,"2022-06-13",2
"25859",20121579,"2023-02-10",2
"25860",20149837,"2022-09-07",3
"25861",20176477,"2023-02-10",2
"25862",20178662,"2022-10-14",1
"25863",20182545,"2023-01-25",3
"25864",20185465,"2022-05-31",4
"25865",20187176,"2022-07-08",2
"25866",20197780,"2022-06-16",3
"25867",20198768,"2022-08-06",5
"25868",20208792,"2022-08-30",2
"25869",20213683,"2022-06-01",2
"25870",20216813,"2022-05-31",2
"25871",20217577,"2022-09-23",2
"25872",20218854,"2022-05-31",1
"25873",20218858,"2022-08-06",1
"25874",20218860,"2022-06-06",1
"25875",2528,"2022-07-25",2
"25876",15746,"2022-06-01",4
"25877",27771,"2022-06-06",1
"25878",27931,"2022-10-07",2
"25879",71622,"2022-08-31",4
"25880",71633,"2022-08-26",2
"25881",86141,"2022-11-07",2
"25882",86285,"2022-08-16",3
"25883",141629,"2022-06-01",1
"25884",143732,"2022-06-01",1
"25885",146691,"2022-06-01",5
"25886",153480,"2022-09-20",3
"25887",157448,"2022-06-15",1
"25888",10004423,"2023-02-10",2
"25889",20015858,"2022-06-28",2
"25890",20067092,"2022-06-01",2
"25891",20072732,"2022-08-04",2
"25892",20100826,"2022-06-13",2
"25893",20160252,"2022-06-01",2
"25894",20167745,"2022-06-06",3
"25895",20183861,"2022-05-31",1
"25896",20186356,"2022-06-13",2
"25897",20191402,"2022-06-01",2
"25898",20196679,"2022-06-15",2
"25899",20199944,"2022-06-27",2
"25900",20207828,"2022-07-15",4
"25901",20209012,"2022-06-06",6
"25902",20210896,"2022-06-13",2
"25903",20212204,"2022-06-08",4
"25904",20215245,"2022-07-08",2
"25905",20215635,"2022-08-04",2
"25906",20218861,"2022-12-08",1
"25907",3834,"2023-02-10",4
"25908",14982,"2023-02-10",5
"25909",41628,"2022-06-23",3
"25910",53039,"2022-06-07",2
"25911",66723,"2022-07-08",3
"25912",101834,"2022-08-23",2
"25913",162289,"2022-06-02",4
"25914",10016249,"2022-09-23",3
"25915",20110930,"2022-08-01",7
"25916",20133651,"2022-06-06",2
"25917",20156489,"2022-09-02",2
"25918",20158518,"2022-06-15",1
"25919",20158766,"2022-06-02",2
"25920",20166067,"2022-06-13",5
"25921",20167850,"2022-07-22",2
"25922",20169841,"2022-06-23",1
"25923",20171068,"2022-08-19",4
"25924",20175786,"2023-02-10",3
"25925",20177593,"2022-06-02",3
"25926",20205280,"2022-08-24",2
"25927",20212643,"2022-06-13",2
"25928",20213223,"2023-01-30",2
"25929",20214433,"2022-08-04",2
"25930",20215489,"2022-06-27",2
"25931",20216832,"2022-07-12",2
"25932",20217467,"2022-06-15",2
"25933",20218578,"2022-08-15",3
"25934",20218640,"2022-07-27",2
"25935",20218884,"2022-06-02",1
"25936",20218893,"2022-09-08",1
"25937",15314,"2022-08-04",2
"25938",17084,"2023-01-13",2
"25939",23959,"2022-06-06",1
"25940",47056,"2022-06-06",3
"25941",62626,"2022-06-06",3
"25942",127637,"2022-06-27",4
"25943",135663,"2022-06-16",2
"25944",150654,"2022-10-28",2
"25945",20006941,"2022-09-27",5
"25946",20012516,"2022-06-06",3
"25947",20040498,"2022-06-06",1
"25948",20112193,"2022-07-15",3
"25949",20126496,"2023-02-10",3
"25950",20176736,"2022-07-07",3
"25951",20178120,"2022-06-23",2
"25952",20208124,"2022-06-29",3
"25953",20208754,"2023-01-26",2
"25954",20209592,"2022-06-29",3
"25955",20213465,"2023-02-10",2
"25956",20215654,"2022-06-02",3
"25957",20215931,"2022-06-07",2
"25958",20218499,"2022-07-15",2
"25959",20218787,"2022-06-06",2
"25960",20218907,"2022-09-14",1
"25961",2618,"2022-08-10",2
"25962",4955,"2022-06-06",3
"25963",35530,"2023-01-25",2
"25964",41200,"2022-08-19",1
"25965",73059,"2022-06-06",1
"25966",83843,"2022-06-06",3
"25967",166990,"2022-07-27",2
"25968",169222,"2022-08-22",5
"25969",20015565,"2022-06-06",2
"25970",20032355,"2022-08-18",3
"25971",20068545,"2022-07-19",2
"25972",20069566,"2022-06-13",1
"25973",20120793,"2022-08-15",4
"25974",20131720,"2022-08-15",3
"25975",20139878,"2022-06-23",7
"25976",20143233,"2022-07-27",3
"25977",20154039,"2022-08-19",4
"25978",20201343,"2022-06-30",3
"25979",20214115,"2023-02-10",3
"25980",20214670,"2023-02-10",2
"25981",20217709,"2022-06-06",2
"25982",20218917,"2022-09-29",1
"25983",16636,"2022-07-14",3
"25984",171012,"2022-06-06",3
"25985",20027695,"2022-06-23",2
"25986",20127328,"2022-08-19",4
"25987",20182909,"2023-01-17",2
"25988",20186326,"2022-09-26",5
"25989",20186426,"2022-09-13",3
"25990",20206183,"2022-06-15",4
"25991",20218924,"2022-06-06",1
"25992",20218927,"2022-06-06",1
"25993",20218932,"2022-06-08",1
"25994",20218934,"2022-06-06",1
"25995",1228,"2022-11-29",7
"25996",1693,"2022-07-18",1
"25997",78497,"2022-09-20",1
"25998",94844,"2022-07-05",4
"25999",105004,"2022-06-06",3
"26000",118160,"2022-07-08",3
"26001",138538,"2023-01-06",2
"26002",152331,"2022-08-18",2
"26003",161474,"2022-06-06",1
"26004",164111,"2022-08-30",2
"26005",20004054,"2022-06-06",6
"26006",20031786,"2023-02-10",6
"26007",20034608,"2023-02-10",2
"26008",20111620,"2022-09-06",3
"26009",20113114,"2023-02-10",3
"26010",20128786,"2022-06-08",6
"26011",20183803,"2022-06-13",1
"26012",20187426,"2022-06-07",1
"26013",20200442,"2023-02-10",2
"26014",20211673,"2022-06-06",1
"26015",20214222,"2022-07-07",2
"26016",20215140,"2022-06-13",2
"26017",20218942,"2022-06-02",1
"26018",12530,"2022-06-07",3
"26019",57921,"2022-09-20",2
"26020",66708,"2022-06-16",2
"26021",69996,"2023-02-07",3
"26022",82376,"2022-11-07",4
"26023",147437,"2022-07-14",2
"26024",153206,"2022-06-06",4
"26025",156643,"2023-01-25",2
"26026",10001785,"2022-06-15",2
"26027",20017882,"2022-06-06",2
"26028",20018777,"2022-07-21",2
"26029",20041155,"2022-06-16",4
"26030",20058958,"2022-06-08",1
"26031",20087142,"2022-06-06",1
"26032",20090739,"2022-06-08",4
"26033",20099816,"2023-02-10",4
"26034",20112769,"2022-12-07",2
"26035",20139449,"2022-11-03",2
"26036",20145124,"2022-09-29",2
"26037",20156114,"2022-11-09",2
"26038",20179608,"2023-02-10",3
"26039",20185094,"2023-02-10",2
"26040",20185538,"2022-08-07",3
"26041",20201516,"2022-06-13",5
"26042",20206222,"2022-08-30",2
"26043",20210978,"2022-07-21",2
"26044",20211537,"2022-06-23",2
"26045",20212282,"2022-06-16",2
"26046",20213777,"2023-02-10",4
"26047",20214893,"2022-10-07",2
"26048",20217056,"2022-06-07",1
"26049",20217844,"2022-08-01",2
"26050",20218580,"2022-09-30",2
"26051",20218952,"2022-06-08",1
"26052",11181,"2022-07-05",5
"26053",17674,"2022-06-15",2
"26054",41407,"2023-02-10",2
"26055",62487,"2022-06-07",6
"26056",119871,"2022-06-06",2
"26057",121933,"2022-06-07",3
"26058",20008052,"2023-02-10",3
"26059",20031111,"2022-06-07",2
"26060",20033597,"2022-06-08",3
"26061",20040182,"2022-07-05",2
"26062",20070558,"2022-06-07",4
"26063",20073272,"2022-06-15",2
"26064",20075704,"2022-06-07",3
"26065",20123894,"2022-06-06",3
"26066",20132739,"2022-06-08",3
"26067",20150179,"2022-07-07",1
"26068",20156091,"2022-11-23",6
"26069",20172078,"2022-07-27",2
"26070",20173400,"2023-02-10",2
"26071",20192799,"2023-02-10",3
"26072",20207718,"2022-08-10",3
"26073",20210624,"2022-06-23",2
"26074",20210800,"2022-08-31",3
"26075",20212884,"2022-07-21",2
"26076",20213773,"2022-06-23",2
"26077",20213982,"2023-02-10",2
"26078",20214435,"2022-12-13",2
"26079",20216481,"2022-10-24",2
"26080",20217072,"2023-02-10",2
"26081",20218437,"2022-06-13",2
"26082",20218706,"2022-06-08",2
"26083",20218963,"2022-06-13",1
"26084",33492,"2023-02-10",5
"26085",40491,"2022-06-08",2
"26086",46938,"2022-08-04",5
"26087",56522,"2023-02-10",2
"26088",74801,"2022-06-13",3
"26089",97294,"2022-06-08",1
"26090",112472,"2023-01-12",5
"26091",160382,"2022-08-01",2
"26092",10011512,"2022-06-23",1
"26093",20005665,"2022-09-28",2
"26094",20016389,"2022-09-23",5
"26095",20021204,"2022-06-13",1
"26096",20043963,"2022-06-07",2
"26097",20056156,"2022-06-13",3
"26098",20074905,"2022-09-09",2
"26099",20079083,"2022-06-13",3
"26100",20082906,"2022-11-03",4
"26101",20104172,"2023-01-04",3
"26102",20135027,"2022-07-05",4
"26103",20150679,"2022-12-15",2
"26104",20157366,"2022-08-23",2
"26105",20161464,"2023-01-30",4
"26106",20162140,"2022-06-13",2
"26107",20173013,"2022-12-15",2
"26108",20174440,"2023-02-10",2
"26109",20182204,"2022-09-09",2
"26110",20188017,"2022-06-23",3
"26111",20213144,"2023-02-10",6
"26112",20215015,"2022-06-28",2
"26113",20215249,"2023-01-26",2
"26114",20217469,"2022-06-08",2
"26115",20218353,"2023-02-10",2
"26116",20218974,"2022-06-08",1
"26117",9134,"2023-02-10",2
"26118",18088,"2023-02-10",2
"26119",94832,"2022-06-07",2
"26120",107705,"2022-06-08",3
"26121",126360,"2022-06-15",3
"26122",127663,"2022-06-23",2
"26123",132244,"2022-06-13",1
"26124",10005144,"2022-07-26",2
"26125",20069453,"2023-02-10",4
"26126",20079794,"2022-06-13",2
"26127",20112946,"2022-07-21",3
"26128",20132232,"2022-06-23",3
"26129",20135877,"2022-12-19",4
"26130",20155542,"2022-11-21",2
"26131",20190520,"2023-02-10",3
"26132",20195166,"2022-06-23",2
"26133",20209545,"2022-10-14",2
"26134",20211153,"2022-10-07",2
"26135",20214876,"2022-07-25",3
"26136",20215033,"2023-02-10",2
"26137",20216724,"2022-08-01",5
"26138",20217670,"2023-02-10",2
"26139",20219002,"2022-06-27",1
"26140",2694,"2022-09-14",1
"26141",14400,"2022-06-13",1
"26142",16797,"2022-07-07",2
