"","date_","n_per_day_age_date","n_per_day_date","age_var"
"5229",2022-08-24,712,5388,"all ages 50+"
"5230",2020-08-26,394,2739,"all ages 50+"
"5231",2020-08-26,835,2739,"30-39"
"5232",2020-08-26,474,2739,"40-49"
"5233",2020-08-26,768,2739,"22-29"
"5234",2020-08-26,268,2739,"21 and under"
"5235",2022-08-31,1549,5426,"22-29"
"5236",2022-08-31,1690,5426,"30-39"
"5237",2022-08-31,968,5426,"40-49"
"5238",2022-08-31,496,5426,"21 and under"
"5239",2022-08-31,721,5426,"all ages 50+"
"5240",2021-12-01,1469,4706,"30-39"
"5241",2021-12-01,1353,4706,"22-29"
"5242",2021-12-01,680,4706,"all ages 50+"
"5243",2021-12-01,431,4706,"21 and under"
"5244",2021-12-01,770,4706,"40-49"
"5245",2020-12-02,1110,3658,"30-39"
"5246",2020-12-02,1047,3658,"22-29"
"5247",2020-12-02,330,3658,"21 and under"
"5248",2020-12-02,552,3658,"all ages 50+"
"5249",2020-12-02,616,3658,"40-49"
"5250",2019-12-04,534,2151,"22-29"
"5251",2019-12-04,663,2151,"30-39"
"5252",2019-12-04,387,2151,"40-49"
"5253",2019-12-04,170,2151,"21 and under"
"5254",2019-12-04,396,2151,"all ages 50+"
"5255",2022-12-07,1793,5716,"30-39"
"5256",2022-12-07,1616,5716,"22-29"
"5257",2022-12-07,761,5716,"all ages 50+"
"5258",2022-12-07,515,5716,"21 and under"
"5259",2022-12-07,1030,5716,"40-49"
"5260",2021-12-08,1367,4770,"22-29"
"5261",2021-12-08,439,4770,"21 and under"
"5262",2021-12-08,1492,4770,"30-39"
"5263",2021-12-08,682,4770,"all ages 50+"
"5264",2021-12-08,784,4770,"40-49"
"5265",2020-12-09,1047,3741,"22-29"
"5266",2020-12-09,1148,3741,"30-39"
"5267",2020-12-09,339,3741,"21 and under"
"5268",2020-12-09,568,3741,"all ages 50+"
"5269",2020-12-09,639,3741,"40-49"
"5270",2019-12-11,577,2269,"22-29"
"5271",2019-12-11,694,2269,"30-39"
"5272",2019-12-11,403,2269,"40-49"
"5273",2019-12-11,424,2269,"all ages 50+"
"5274",2019-12-11,169,2269,"21 and under"
"5275",2022-12-14,1777,5664,"30-39"
"5276",2022-12-14,1605,5664,"22-29"
"5277",2022-12-14,746,5664,"all ages 50+"
"5278",2022-12-14,511,5664,"21 and under"
"5279",2022-12-14,1023,5664,"40-49"
"5280",2021-12-15,1355,4780,"22-29"
"5281",2021-12-15,1492,4780,"30-39"
"5282",2021-12-15,447,4780,"21 and under"
"5283",2021-12-15,793,4780,"40-49"
"5284",2021-12-15,689,4780,"all ages 50+"
"5285",2020-12-16,1076,3798,"22-29"
"5286",2020-12-16,1188,3798,"30-39"
"5287",2020-12-16,575,3798,"all ages 50+"
"5288",2020-12-16,330,3798,"21 and under"
"5289",2020-12-16,629,3798,"40-49"
"5290",2019-12-18,607,2306,"22-29"
"5291",2019-12-18,679,2306,"30-39"
"5292",2019-12-18,396,2306,"40-49"
"5293",2019-12-18,446,2306,"all ages 50+"
"5294",2019-12-18,178,2306,"21 and under"
"5295",2022-12-21,1768,5596,"30-39"
"5296",2022-12-21,1574,5596,"22-29"
"5297",2022-12-21,724,5596,"all ages 50+"
"5298",2022-12-21,519,5596,"21 and under"
"5299",2022-12-21,1011,5596,"40-49"
"5300",2021-12-22,1363,4780,"22-29"
"5301",2021-12-22,1488,4780,"30-39"
"5302",2021-12-22,460,4780,"21 and under"
"5303",2021-12-22,795,4780,"40-49"
"5304",2021-12-22,670,4780,"all ages 50+"
"5305",2020-12-23,1061,3792,"22-29"
"5306",2020-12-23,1189,3792,"30-39"
"5307",2020-12-23,326,3792,"21 and under"
"5308",2020-12-23,585,3792,"all ages 50+"
"5309",2020-12-23,630,3792,"40-49"
"5310",2019-12-25,591,2281,"22-29"
"5311",2019-12-25,435,2281,"all ages 50+"
"5312",2019-12-25,665,2281,"30-39"
"5313",2019-12-25,408,2281,"40-49"
"5314",2019-12-25,182,2281,"21 and under"
"5315",2022-12-28,1730,5518,"30-39"
"5316",2022-12-28,1556,5518,"22-29"
"5317",2022-12-28,717,5518,"all ages 50+"
"5318",2022-12-28,1002,5518,"40-49"
"5319",2022-12-28,510,5518,"21 and under"
"5320",2021-12-29,1350,4724,"22-29"
"5321",2021-12-29,1465,4724,"30-39"
"5322",2021-12-29,452,4724,"21 and under"
"5323",2021-12-29,801,4724,"40-49"
"5324",2021-12-29,651,4724,"all ages 50+"
"5325",2020-12-30,1070,3847,"22-29"
"5326",2020-12-30,1209,3847,"30-39"
"5327",2020-12-30,641,3847,"40-49"
"5328",2020-12-30,337,3847,"21 and under"
"5329",2020-12-30,590,3847,"all ages 50+"
"5330",2023-02-01,1825,5808,"30-39"
"5331",2023-02-01,1588,5808,"22-29"
"5332",2023-02-01,546,5808,"21 and under"
"5333",2023-02-01,1068,5808,"40-49"
"5334",2023-02-01,778,5808,"all ages 50+"
"5335",2021-02-03,1166,4241,"22-29"
"5336",2021-02-03,1346,4241,"30-39"
"5337",2021-02-03,703,4241,"40-49"
"5338",2021-02-03,358,4241,"21 and under"
"5339",2021-02-03,668,4241,"all ages 50+"
"5340",2020-02-05,731,2767,"22-29"
"5341",2020-02-05,478,2767,"40-49"
"5342",2020-02-05,522,2767,"all ages 50+"
"5343",2020-02-05,807,2767,"30-39"
"5344",2020-02-05,227,2767,"21 and under"
"5345",2023-02-08,1802,5760,"30-39"
"5346",2023-02-08,1580,5760,"22-29"
"5347",2023-02-08,541,5760,"21 and under"
"5348",2023-02-08,769,5760,"all ages 50+"
"5349",2023-02-08,1067,5760,"40-49"
"5350",2021-02-10,363,4299,"21 and under"
"5351",2021-02-10,1366,4299,"30-39"
"5352",2021-02-10,1183,4299,"22-29"
"5353",2021-02-10,667,4299,"all ages 50+"
"5354",2021-02-10,719,4299,"40-49"
"5355",2020-02-12,749,2802,"22-29"
"5356",2020-02-12,497,2802,"40-49"
"5357",2020-02-12,503,2802,"all ages 50+"
"5358",2020-02-12,820,2802,"30-39"
"5359",2020-02-12,230,2802,"21 and under"
"5360",2022-02-16,1501,5076,"22-29"
"5361",2022-02-16,468,5076,"21 and under"
"5362",2022-02-16,675,5076,"all ages 50+"
"5363",2022-02-16,874,5076,"40-49"
"5364",2022-02-16,1554,5076,"30-39"
"5365",2021-02-17,1200,4378,"22-29"
"5366",2021-02-17,734,4378,"40-49"
"5367",2021-02-17,1388,4378,"30-39"
"5368",2021-02-17,380,4378,"21 and under"
"5369",2021-02-17,675,4378,"all ages 50+"
"5370",2020-02-19,865,2913,"30-39"
"5371",2020-02-19,767,2913,"22-29"
"5372",2020-02-19,506,2913,"40-49"
"5373",2020-02-19,532,2913,"all ages 50+"
"5374",2020-02-19,241,2913,"21 and under"
"5375",2022-02-23,1512,5151,"22-29"
"5376",2022-02-23,682,5151,"all ages 50+"
"5377",2022-02-23,893,5151,"40-49"
"5378",2022-02-23,1577,5151,"30-39"
"5379",2022-02-23,482,5151,"21 and under"
"5380",2021-02-24,673,4426,"all ages 50+"
"5381",2021-02-24,1411,4426,"30-39"
"5382",2021-02-24,732,4426,"40-49"
"5383",2021-02-24,1217,4426,"22-29"
"5384",2021-02-24,391,4426,"21 and under"
"5385",2020-02-26,782,2998,"22-29"
"5386",2020-02-26,894,2998,"30-39"
"5387",2020-02-26,549,2998,"all ages 50+"
"5388",2020-02-26,513,2998,"40-49"
"5389",2020-02-26,257,2998,"21 and under"
"5390",2020-01-01,652,2270,"30-39"
"5391",2020-01-01,602,2270,"22-29"
"5392",2020-01-01,412,2270,"40-49"
"5393",2020-01-01,429,2270,"all ages 50+"
"5394",2020-01-01,174,2270,"21 and under"
"5395",2023-01-04,1758,5554,"30-39"
"5396",2023-01-04,1564,5554,"22-29"
"5397",2023-01-04,992,5554,"40-49"
"5398",2023-01-04,731,5554,"all ages 50+"
"5399",2023-01-04,508,5554,"21 and under"
"5400",2022-01-05,1380,4772,"22-29"
"5401",2022-01-05,1475,4772,"30-39"
"5402",2022-01-05,455,4772,"21 and under"
"5403",2022-01-05,805,4772,"40-49"
"5404",2022-01-05,654,4772,"all ages 50+"
"5405",2021-01-06,1109,3939,"22-29"
"5406",2021-01-06,1234,3939,"30-39"
"5407",2021-01-06,654,3939,"40-49"
"5408",2021-01-06,342,3939,"21 and under"
"5409",2021-01-06,600,3939,"all ages 50+"
"5410",2020-01-08,656,2321,"30-39"
"5411",2020-01-08,628,2321,"22-29"
"5412",2020-01-08,411,2321,"40-49"
"5413",2020-01-08,445,2321,"all ages 50+"
"5414",2020-01-08,181,2321,"21 and under"
"5415",2023-01-11,1783,5693,"30-39"
"5416",2023-01-11,1597,5693,"22-29"
"5417",2023-01-11,759,5693,"all ages 50+"
"5418",2023-01-11,1028,5693,"40-49"
"5419",2023-01-11,524,5693,"21 and under"
"5420",2022-01-12,1391,4809,"22-29"
"5421",2022-01-12,1497,4809,"30-39"
"5422",2022-01-12,449,4809,"21 and under"
"5423",2022-01-12,800,4809,"40-49"
"5424",2022-01-12,668,4809,"all ages 50+"
"5425",2021-01-13,1141,4042,"22-29"
"5426",2021-01-13,1278,4042,"30-39"
"5427",2021-01-13,656,4042,"40-49"
"5428",2021-01-13,353,4042,"21 and under"
"5429",2021-01-13,614,4042,"all ages 50+"
"5430",2020-01-15,655,2490,"22-29"
"5431",2020-01-15,477,2490,"all ages 50+"
"5432",2020-01-15,719,2490,"30-39"
"5433",2020-01-15,432,2490,"40-49"
"5434",2020-01-15,205,2490,"21 and under"
"5435",2023-01-18,1808,5772,"30-39"
"5436",2023-01-18,1617,5772,"22-29"
"5437",2023-01-18,1038,5772,"40-49"
"5438",2023-01-18,539,5772,"21 and under"
"5439",2023-01-18,769,5772,"all ages 50+"
"5440",2021-01-20,1146,4109,"22-29"
"5441",2021-01-20,1310,4109,"30-39"
"5442",2021-01-20,669,4109,"40-49"
"5443",2021-01-20,353,4109,"21 and under"
"5444",2021-01-20,631,4109,"all ages 50+"
"5445",2020-01-22,209,2581,"21 and under"
"5446",2020-01-22,749,2581,"30-39"
"5447",2020-01-22,669,2581,"22-29"
"5448",2020-01-22,493,2581,"all ages 50+"
"5449",2020-01-22,459,2581,"40-49"
"5450",2023-01-25,1779,5742,"30-39"
"5451",2023-01-25,1601,5742,"22-29"
"5452",2023-01-25,1044,5742,"40-49"
"5453",2023-01-25,544,5742,"21 and under"
"5454",2023-01-25,771,5742,"all ages 50+"
"5455",2021-01-27,1158,4181,"22-29"
"5456",2021-01-27,1324,4181,"30-39"
"5457",2021-01-27,357,4181,"21 and under"
"5458",2021-01-27,649,4181,"all ages 50+"
"5459",2021-01-27,692,4181,"40-49"
"5460",2020-01-29,702,2681,"22-29"
"5461",2020-01-29,465,2681,"40-49"
"5462",2020-01-29,514,2681,"all ages 50+"
"5463",2020-01-29,789,2681,"30-39"
"5464",2020-01-29,209,2681,"21 and under"
"5465",2020-07-01,748,2388,"30-39"
"5466",2020-07-01,322,2388,"all ages 50+"
"5467",2020-07-01,408,2388,"40-49"
"5468",2020-07-01,687,2388,"22-29"
"5469",2020-07-01,223,2388,"21 and under"
"5470",2022-07-06,1550,5300,"22-29"
"5471",2022-07-06,1639,5300,"30-39"
"5472",2022-07-06,639,5300,"all ages 50+"
"5473",2022-07-06,975,5300,"40-49"
"5474",2022-07-06,497,5300,"21 and under"
"5475",2021-07-07,1599,5024,"30-39"
"5476",2021-07-07,868,5024,"40-49"
"5477",2021-07-07,1385,5024,"22-29"
"5478",2021-07-07,752,5024,"all ages 50+"
"5479",2021-07-07,410,5024,"21 and under"
"5480",2020-07-08,326,2425,"all ages 50+"
"5481",2020-07-08,759,2425,"30-39"
"5482",2020-07-08,423,2425,"40-49"
"5483",2020-07-08,696,2425,"22-29"
"5484",2020-07-08,221,2425,"21 and under"
"5485",2022-07-13,1559,5338,"22-29"
"5486",2022-07-13,1651,5338,"30-39"
"5487",2022-07-13,971,5338,"40-49"
"5488",2022-07-13,658,5338,"all ages 50+"
"5489",2022-07-13,497,5338,"21 and under"
"5490",2021-07-14,1589,5008,"30-39"
"5491",2021-07-14,407,5008,"21 and under"
"5492",2021-07-14,865,5008,"40-49"
"5493",2021-07-14,753,5008,"all ages 50+"
"5494",2021-07-14,1383,5008,"22-29"
"5495",2020-07-15,755,2419,"30-39"
"5496",2020-07-15,332,2419,"all ages 50+"
"5497",2020-07-15,419,2419,"40-49"
"5498",2020-07-15,694,2419,"22-29"
"5499",2020-07-15,219,2419,"21 and under"
"5500",2022-07-20,1561,5337,"22-29"
"5501",2022-07-20,494,5337,"21 and under"
"5502",2022-07-20,1650,5337,"30-39"
"5503",2022-07-20,973,5337,"40-49"
"5504",2022-07-20,659,5337,"all ages 50+"
"5505",2021-07-21,759,5085,"all ages 50+"
"5506",2021-07-21,1625,5085,"30-39"
"5507",2021-07-21,1403,5085,"22-29"
"5508",2021-07-21,415,5085,"21 and under"
"5509",2021-07-21,874,5085,"40-49"
"5510",2020-07-22,755,2441,"30-39"
"5511",2020-07-22,702,2441,"22-29"
"5512",2020-07-22,420,2441,"40-49"
"5513",2020-07-22,334,2441,"all ages 50+"
"5514",2020-07-22,230,2441,"21 and under"
"5515",2022-07-27,1566,5374,"22-29"
"5516",2022-07-27,1657,5374,"30-39"
"5517",2022-07-27,981,5374,"40-49"
"5518",2022-07-27,666,5374,"all ages 50+"
"5519",2022-07-27,502,5374,"21 and under"
"5520",2021-07-28,1629,5072,"30-39"
"5521",2021-07-28,403,5072,"21 and under"
"5522",2021-07-28,1397,5072,"22-29"
"5523",2021-07-28,865,5072,"40-49"
"5524",2021-07-28,769,5072,"all ages 50+"
"5525",2020-07-29,708,2486,"22-29"
"5526",2020-07-29,429,2486,"40-49"
"5527",2020-07-29,232,2486,"21 and under"
"5528",2020-07-29,768,2486,"30-39"
"5529",2020-07-29,348,2486,"all ages 50+"
"5530",2022-06-01,1530,5128,"22-29"
"5531",2022-06-01,1585,5128,"30-39"
"5532",2022-06-01,488,5128,"21 and under"
"5533",2022-06-01,895,5128,"40-49"
"5534",2022-06-01,629,5128,"all ages 50+"
"5535",2021-06-02,838,4828,"40-49"
"5536",2021-06-02,1552,4828,"30-39"
"5537",2021-06-02,1306,4828,"22-29"
"5538",2021-06-02,389,4828,"21 and under"
"5539",2021-06-02,739,4828,"all ages 50+"
"5540",2020-06-03,709,2388,"22-29"
"5541",2020-06-03,223,2388,"21 and under"
"5542",2020-06-03,330,2388,"all ages 50+"
"5543",2020-06-03,402,2388,"40-49"
"5544",2020-06-03,724,2388,"30-39"
"5545",2022-06-08,1516,5140,"22-29"
"5546",2022-06-08,1605,5140,"30-39"
"5547",2022-06-08,490,5140,"21 and under"
"5548",2022-06-08,893,5140,"40-49"
"5549",2022-06-08,636,5140,"all ages 50+"
"5550",2021-06-09,830,4839,"40-49"
"5551",2021-06-09,1557,4839,"30-39"
"5552",2021-06-09,1311,4839,"22-29"
"5553",2021-06-09,393,4839,"21 and under"
"5554",2021-06-09,742,4839,"all ages 50+"
"5555",2020-06-10,735,2393,"30-39"
"5556",2020-06-10,393,2393,"40-49"
"5557",2020-06-10,326,2393,"all ages 50+"
"5558",2020-06-10,232,2393,"21 and under"
"5559",2020-06-10,706,2393,"22-29"
"5560",2022-06-15,1528,5233,"22-29"
"5561",2022-06-15,1639,5233,"30-39"
"5562",2022-06-15,504,5233,"21 and under"
"5563",2022-06-15,914,5233,"40-49"
"5564",2022-06-15,645,5233,"all ages 50+"
"5565",2021-06-16,1564,4893,"30-39"
"5566",2021-06-16,847,4893,"40-49"
"5567",2021-06-16,396,4893,"21 and under"
"5568",2021-06-16,1334,4893,"22-29"
"5569",2021-06-16,745,4893,"all ages 50+"
"5570",2020-06-17,744,2380,"30-39"
"5571",2020-06-17,313,2380,"all ages 50+"
"5572",2020-06-17,394,2380,"40-49"
"5573",2020-06-17,700,2380,"22-29"
"5574",2020-06-17,228,2380,"21 and under"
"5575",2022-06-22,1517,5212,"22-29"
"5576",2022-06-22,920,5212,"40-49"
"5577",2022-06-22,1621,5212,"30-39"
"5578",2022-06-22,503,5212,"21 and under"
"5579",2022-06-22,650,5212,"all ages 50+"
"5580",2021-06-23,1573,4971,"30-39"
"5581",2021-06-23,864,4971,"40-49"
"5582",2021-06-23,412,4971,"21 and under"
"5583",2021-06-23,1370,4971,"22-29"
"5584",2021-06-23,748,4971,"all ages 50+"
"5585",2020-06-24,318,2381,"all ages 50+"
"5586",2020-06-24,399,2381,"40-49"
"5587",2020-06-24,223,2381,"21 and under"
"5588",2020-06-24,749,2381,"30-39"
"5589",2020-06-24,690,2381,"22-29"
"5590",2022-06-29,1551,5300,"22-29"
"5591",2022-06-29,937,5300,"40-49"
"5592",2022-06-29,1643,5300,"30-39"
"5593",2022-06-29,659,5300,"all ages 50+"
"5594",2022-06-29,509,5300,"21 and under"
"5595",2021-06-30,1582,4980,"30-39"
"5596",2021-06-30,416,4980,"21 and under"
"5597",2021-06-30,865,4980,"40-49"
"5598",2021-06-30,751,4980,"all ages 50+"
"5599",2021-06-30,1361,4980,"22-29"
"5600",2022-03-02,1495,5146,"22-29"
"5601",2022-03-02,892,5146,"40-49"
"5602",2022-03-02,696,5146,"all ages 50+"
"5603",2022-03-02,1563,5146,"30-39"
"5604",2022-03-02,496,5146,"21 and under"
"5605",2021-03-03,744,4496,"40-49"
"5606",2021-03-03,1431,4496,"30-39"
"5607",2021-03-03,1251,4496,"22-29"
"5608",2021-03-03,397,4496,"21 and under"
"5609",2021-03-03,672,4496,"all ages 50+"
"5610",2020-03-04,802,3075,"22-29"
"5611",2020-03-04,570,3075,"all ages 50+"
"5612",2020-03-04,916,3075,"30-39"
"5613",2020-03-04,527,3075,"40-49"
"5614",2020-03-04,258,3075,"21 and under"
"5615",2022-03-09,1505,5157,"22-29"
"5616",2022-03-09,1551,5157,"30-39"
"5617",2022-03-09,892,5157,"40-49"
"5618",2022-03-09,702,5157,"all ages 50+"
"5619",2022-03-09,502,5157,"21 and under"
"5620",2021-03-10,1442,4545,"30-39"
"5621",2021-03-10,1255,4545,"22-29"
"5622",2021-03-10,404,4545,"21 and under"
"5623",2021-03-10,760,4545,"40-49"
"5624",2021-03-10,683,4545,"all ages 50+"
"5625",2020-03-11,830,3183,"22-29"
"5626",2020-03-11,584,3183,"all ages 50+"
"5627",2020-03-11,946,3183,"30-39"
"5628",2020-03-11,551,3183,"40-49"
"5629",2020-03-11,269,3183,"21 and under"
"5630",2022-03-16,1485,5131,"22-29"
"5631",2022-03-16,1562,5131,"30-39"
"5632",2022-03-16,698,5131,"all ages 50+"
"5633",2022-03-16,890,5131,"40-49"
"5634",2022-03-16,493,5131,"21 and under"
"5635",2021-03-17,1262,4622,"22-29"
"5636",2021-03-17,790,4622,"40-49"
"5637",2021-03-17,677,4622,"all ages 50+"
"5638",2021-03-17,409,4622,"21 and under"
"5639",2021-03-17,1481,4622,"30-39"
"5640",2020-03-18,592,3253,"all ages 50+"
"5641",2020-03-18,853,3253,"22-29"
"5642",2020-03-18,963,3253,"30-39"
"5643",2020-03-18,573,3253,"40-49"
"5644",2020-03-18,272,3253,"21 and under"
"5645",2022-03-23,1460,5087,"22-29"
"5646",2022-03-23,692,5087,"all ages 50+"
"5647",2022-03-23,1552,5087,"30-39"
"5648",2022-03-23,882,5087,"40-49"
"5649",2022-03-23,496,5087,"21 and under"
"5650",2021-03-24,1267,4677,"22-29"
"5651",2021-03-24,795,4677,"40-49"
"5652",2021-03-24,691,4677,"all ages 50+"
"5653",2021-03-24,414,4677,"21 and under"
"5654",2021-03-24,1508,4677,"30-39"
"5655",2020-03-25,559,3159,"all ages 50+"
"5656",2020-03-25,845,3159,"22-29"
"5657",2020-03-25,940,3159,"30-39"
"5658",2020-03-25,559,3159,"40-49"
"5659",2020-03-25,256,3159,"21 and under"
"5660",2022-03-30,1449,5022,"22-29"
"5661",2022-03-30,1532,5022,"30-39"
"5662",2022-03-30,875,5022,"40-49"
"5663",2022-03-30,488,5022,"21 and under"
"5664",2022-03-30,673,5022,"all ages 50+"
"5665",2021-03-31,1514,4724,"30-39"
"5666",2021-03-31,410,4724,"21 and under"
"5667",2021-03-31,1278,4724,"22-29"
"5668",2021-03-31,810,4724,"40-49"
"5669",2021-03-31,710,4724,"all ages 50+"
"5670",2022-05-04,1483,5020,"22-29"
"5671",2022-05-04,1526,5020,"30-39"
"5672",2022-05-04,477,5020,"21 and under"
"5673",2022-05-04,868,5020,"40-49"
"5674",2022-05-04,661,5020,"all ages 50+"
"5675",2021-05-05,1507,4694,"30-39"
"5676",2021-05-05,370,4694,"21 and under"
"5677",2021-05-05,1280,4694,"22-29"
"5678",2021-05-05,829,4694,"40-49"
"5679",2021-05-05,706,4694,"all ages 50+"
"5680",2020-05-06,656,2176,"22-29"
"5681",2020-05-06,220,2176,"21 and under"
"5682",2020-05-06,669,2176,"30-39"
"5683",2020-05-06,272,2176,"all ages 50+"
"5684",2020-05-06,359,2176,"40-49"
"5685",2022-05-11,1488,5037,"22-29"
"5686",2022-05-11,1553,5037,"30-39"
"5687",2022-05-11,475,5037,"21 and under"
"5688",2022-05-11,866,5037,"40-49"
"5689",2022-05-11,653,5037,"all ages 50+"
"5690",2021-05-12,1510,4699,"30-39"
"5691",2021-05-12,372,4699,"21 and under"
"5692",2021-05-12,1287,4699,"22-29"
"5693",2021-05-12,830,4699,"40-49"
"5694",2021-05-12,698,4699,"all ages 50+"
"5695",2020-05-13,690,2223,"30-39"
"5696",2020-05-13,368,2223,"40-49"
"5697",2020-05-13,288,2223,"all ages 50+"
"5698",2020-05-13,216,2223,"21 and under"
"5699",2020-05-13,661,2223,"22-29"
"5700",2022-05-18,1510,5104,"22-29"
"5701",2022-05-18,1569,5104,"30-39"
"5702",2022-05-18,872,5104,"40-49"
"5703",2022-05-18,485,5104,"21 and under"
"5704",2022-05-18,661,5104,"all ages 50+"
"5705",2021-05-19,1499,4707,"30-39"
"5706",2021-05-19,1287,4707,"22-29"
"5707",2021-05-19,374,4707,"21 and under"
"5708",2021-05-19,707,4707,"all ages 50+"
"5709",2021-05-19,839,4707,"40-49"
"5710",2020-05-20,712,2277,"30-39"
"5711",2020-05-20,369,2277,"40-49"
"5712",2020-05-20,299,2277,"all ages 50+"
"5713",2020-05-20,210,2277,"21 and under"
"5714",2020-05-20,686,2277,"22-29"
"5715",2022-05-25,1520,5101,"22-29"
"5716",2022-05-25,1582,5101,"30-39"
"5717",2022-05-25,487,5101,"21 and under"
"5718",2022-05-25,865,5101,"40-49"
"5719",2022-05-25,644,5101,"all ages 50+"
"5720",2021-05-26,1522,4776,"30-39"
"5721",2021-05-26,847,4776,"40-49"
"5722",2021-05-26,1284,4776,"22-29"
"5723",2021-05-26,391,4776,"21 and under"
"5724",2021-05-26,726,4776,"all ages 50+"
"5725",2020-05-27,698,2361,"22-29"
"5726",2020-05-27,320,2361,"all ages 50+"
"5727",2020-05-27,735,2361,"30-39"
"5728",2020-05-27,392,2361,"40-49"
"5729",2020-05-27,214,2361,"21 and under"
"5730",2022-11-02,1779,5693,"30-39"
"5731",2022-11-02,1603,5693,"22-29"
"5732",2022-11-02,1024,5693,"40-49"
"5733",2022-11-02,519,5693,"21 and under"
"5734",2022-11-02,764,5693,"all ages 50+"
"5735",2021-11-03,1379,4810,"22-29"
"5736",2021-11-03,1520,4810,"30-39"
"5737",2021-11-03,797,4810,"40-49"
"5738",2021-11-03,684,4810,"all ages 50+"
"5739",2021-11-03,424,4810,"21 and under"
"5740",2020-11-04,513,3469,"all ages 50+"
"5741",2020-11-04,1033,3469,"30-39"
"5742",2020-11-04,998,3469,"22-29"
"5743",2020-11-04,605,3469,"40-49"
"5744",2020-11-04,319,3469,"21 and under"
"5745",2019-11-06,352,1369,"22-29"
"5746",2019-11-06,412,1369,"30-39"
"5747",2019-11-06,245,1369,"all ages 50+"
"5748",2019-11-06,252,1369,"40-49"
"5749",2019-11-06,106,1369,"21 and under"
"5750",2022-11-09,1768,5687,"30-39"
"5751",2022-11-09,1606,5687,"22-29"
"5752",2022-11-09,517,5687,"21 and under"
"5753",2022-11-09,1031,5687,"40-49"
"5754",2022-11-09,764,5687,"all ages 50+"
"5755",2021-11-10,785,4760,"40-49"
"5756",2021-11-10,690,4760,"all ages 50+"
"5757",2021-11-10,1493,4760,"30-39"
"5758",2021-11-10,415,4760,"21 and under"
"5759",2021-11-10,1370,4760,"22-29"
"5760",2020-11-11,529,3519,"all ages 50+"
"5761",2020-11-11,1048,3519,"30-39"
"5762",2020-11-11,1012,3519,"22-29"
"5763",2020-11-11,602,3519,"40-49"
"5764",2020-11-11,328,3519,"21 and under"
"5765",2019-11-13,426,1638,"22-29"
"5766",2019-11-13,490,1638,"30-39"
"5767",2019-11-13,296,1638,"all ages 50+"
"5768",2019-11-13,295,1638,"40-49"
"5769",2019-11-13,126,1638,"21 and under"
"5770",2022-11-16,1772,5677,"30-39"
"5771",2022-11-16,1592,5677,"22-29"
"5772",2022-11-16,1032,5677,"40-49"
"5773",2022-11-16,518,5677,"21 and under"
"5774",2022-11-16,760,5677,"all ages 50+"
"5775",2021-11-17,1475,4771,"30-39"
"5776",2021-11-17,424,4771,"21 and under"
"5777",2021-11-17,788,4771,"40-49"
"5778",2021-11-17,1384,4771,"22-29"
"5779",2021-11-17,696,4771,"all ages 50+"
"5780",2020-11-18,1059,3559,"30-39"
"5781",2020-11-18,1025,3559,"22-29"
"5782",2020-11-18,335,3559,"21 and under"
"5783",2020-11-18,533,3559,"all ages 50+"
"5784",2020-11-18,606,3559,"40-49"
"5785",2019-11-20,479,1820,"22-29"
"5786",2019-11-20,546,1820,"30-39"
"5787",2019-11-20,326,1820,"40-49"
"5788",2019-11-20,326,1820,"all ages 50+"
"5789",2019-11-20,142,1820,"21 and under"
"5790",2022-11-23,1758,5652,"30-39"
"5791",2022-11-23,1592,5652,"22-29"
"5792",2022-11-23,510,5652,"21 and under"
"5793",2022-11-23,1038,5652,"40-49"
"5794",2022-11-23,753,5652,"all ages 50+"
"5795",2021-11-24,1386,4736,"22-29"
"5796",2021-11-24,1458,4736,"30-39"
"5797",2021-11-24,432,4736,"21 and under"
"5798",2021-11-24,769,4736,"40-49"
"5799",2021-11-24,686,4736,"all ages 50+"
"5800",2020-11-25,1095,3629,"30-39"
"5801",2020-11-25,1042,3629,"22-29"
"5802",2020-11-25,335,3629,"21 and under"
"5803",2020-11-25,553,3629,"all ages 50+"
"5804",2020-11-25,604,3629,"40-49"
